client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36840569.mp3	1637d90aaa89cb37821af39b2b1eb0e02255420a88163ae4edaccaadd4b6c9f2	Ìjà wọn ò ṣeé dá sí kí wọn má baà yi lé èèyàn lórí.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36840570.mp3	2e7d558b6b8ffbff95606baca14365ab4a6e7a70186f2a71d88a99fb4e2b632a	Ó jọ bí ẹni pé alága ẹgbẹ́ Iréwọlédé ni Ọlátúndé Adégbuyì		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36840571.mp3	317b62318da6640097a94cc73d0cac892ecc6c9999f6aaef985cb7bbe8218cb8	Ṣèyí fojú hàn n'íta fún ìgbà àkọ́kọ́ lẹ́yìn tó ṣẹ́gun ọ̀tá.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36840572.mp3	06107e6d02692f17c26b2d5fb262caf32cd2ae1d0d9a1ec1a87ac1941e4e792f	Ìjọba Ọ̀sun ní abẹ́rẹ́ àjẹsára lọ́wọ́.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36840609.mp3	2a9d3832ae13e45f5190f18008a2b1b5d89653038310127ca4aabf13e9a4d8df	Bùnmi tún parọ́ pé òun kọ́ lòun wa ọkọ̀ sáré àsájù.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36840610.mp3	0cc71a0d3f5afe1f450dd6ee68a1308678cf2e8babee9eb889c8e60bf5e64dcf	Gbogbo àwọn ọmọbìnrin ló nílò ìtọ́jú tó dára.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36840611.mp3	298b7f6fda2bfc57c676e13affb637e6a809cbe40505e233985f88fcac50c939	Àwọn òṣìṣẹ́ ìjọba ti ń kọ́ àwọn èèyàn bí wọ́n ṣe lè dìbò		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36840613.mp3	31d5d08714fbbf80e6caf22bc5e616eb316d261d3e965011676832b67979d3ab	Iṣẹ́ àgbẹ̀ ṣe kókó lásìkò yìí.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36840678.mp3	057338243451dcb45f812799d14a2d5e8d631d7e8a73b97847abd68e1dad8287	Ọlá tún gún òǹlàjà, tó jẹ́ ẹ̀gbọ́n ẹni tí wọn jọ ń jà.		2	1	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36840680.mp3	12247948a52f2346a0a731b9608ad60c518df9297a806ce44f5cccc5c38ea58b	Ǹjẹ́ o mọ̀ nípa Bídèmí tó wọ gàu ní Amẹ́ríkà lórí ẹ̀sùn jì̀bì̀tì̀		2	1	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36855395.mp3	3e3aca6c926e712701e7e500306d3a230dfc20baaef28884d5e04e52d8e38405	Àwọn adarí ilé iṣẹ́ náà ni ó ń fa wàhálà fún àwọn òṣìṣẹ́ náà.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36855396.mp3	23f2c41014f135c9113450618ef145f8eb716ac5d36f94c7f353b89d0653ed5f	Kò séwu fún gbogbo àwọn tí yóò kópa nínú ìfẹsẹ̀wọnsẹ̀ ní Èkó.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36855397.mp3	1061f65e03d67c5e53a26cf98d45517858b346da69cbcaa03510e533a1a807a3	Ìforúkọ sílẹ̀ ti ń lọ lórí ayélujára láti di ọlọ́pàá.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36855398.mp3	22bd726825e1160047d1393e93fc2c5f2d6fc16500af6050fe954c3521e52fc4	Ohun tó ṣẹlẹ̀ níbi àjọ̀dún ẹgbẹ́ wa kọ́wa lọ́gbọ́n gidigidi.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908366.mp3	5894678e25f68e4ac9f378e91c14803a23158f1ba545bdb7092c8555efe266c0	Ẹgbẹ́ ọlọ́dẹ pariwo síta lórí ìlànà ìgbanisíṣẹ́ ìjọba.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908379.mp3	695076abd4a4c8a7bc2af446e198a15839181a1be68b917132dd03b3ae98bde5	Mó mu àwọn àlàyé àti ìmọ̀ràn yí ni pàtàkì nínú ìgbésí ayé mi.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908389.mp3	42d44bdb4d70c3d39e441e6036f7c298ef401ce86084b176eb4b7ddf4457676c	Wọ́n sọ̀rọ̀ ìjìnlẹ̀ níbi ètò tí mo lọ lọ́jọ́ ìsinmi tó kọjá		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908391.mp3	6c4fb40a592ed51881c5c62856ecf65c449a15c762a65b31d018fcf71dfc9885	Adìyẹ kan yàgbé sí orí ọkọ̀ mi.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908401.mp3	51f8fdb2dbbf1083c32a5a29ba30801716825b0787ea37d22e001520ecaf1d94	Ọlá ń kírun lọ́wọ́ ni wọ́n ta ní ìbọn.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908407.mp3	775a3ebfaeb817b8e241e39fb28c5d5447e9d429ec1a2dec7a025e6afc0b1654	Ìjọba ìpínlẹ̀ Ọ̀yọ́ ti kó ẹgbẹ̀rún ìrẹsì fún àwọn òṣìṣẹ́ ìjọba.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908412.mp3	68e04955be8127ac7714ea123a8f39fefd0aebc5a659b8ea63591086c1200401	Adédoyin ló ni ilé ìtura tó wà lọ́nà Yemẹtu ní Ìbàdàn		2	1	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908421.mp3	4f59ec5d55efd416dd0039686a59b6c87e143c8d0def559d1baa8a16d20dea41	Ìpàdé ìdìbò ẹgbẹ́ òṣèlú wa máa wáyé ní ìlú Ìsánlú lọ́túnla		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908423.mp3	7195de548e16f893c1ff33208445f8ae76a01c75825e456190bd907e66d9eb85	Àwọn ọlọ́sìn ẹja ní àìríṣẹ́ṣe ló fà gbogbo oun tó ṣẹlẹ̀.		2	1	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908425.mp3	76289d46b388ad65198ef9965cd6cb5fc73d6e27c67ebcec05e4b1f7b81b239c	Èèyàn mẹ́rin kú ní Nàíjíríà lónìí.		2	1	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908426.mp3	6b497828362ec9155872abfb726831f1e111b24798675eb0d7b1181a3904c800	Ta ló fipá bá Fúnkẹ́ lò pọ̀ ní ìlú Ọ̀ṣun?		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908433.mp3	1c8bbde9ddd324430f51f77c97bd3bb729625db17b0b460c03eaf454ccb3e944	Babaláwo Ìgbòho sọ pé àwọn agbófinró ti gbé aṣọ òun lọ.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908436.mp3	606f2287c60a13c1aaaf5a8fc3078f340484a8318ce5bbddcad774c4c4609ea4	Ìjà wáyé láàrin ọ̀rẹ́ tímọ́-tímọ́ méjì.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908441.mp3	63fc6f3bcef8bedcf264b65a1be81b0ab13b9feee1df20c128553075cfb3513d	Bọ̀sú ti padà yọjú sí àgọ́ ọlọ́pàá lẹ́yìn tí wọ́n ráṣẹ́ pè é.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908442.mp3	6f1655871950429a7e7b140769a4dc599ea1fe6c315a52d7f5fc592710625f9f	Ó ní kí ìjọba àpapọ̀ náà ṣé àtúnṣe.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908443.mp3	775b223b2d58f4c11da57efa6c7ecb07dd22c312a79096da614db4af5702f638	Kì í ṣe nǹkan tuntun kí agbábọ́ọ̀lù kú sórí pápá.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908446.mp3	6efe6a1f97f3bfb6f330be8ea7ac9dd33553dda6f1cfcf69327068205e3ee0dc	Awọn janduku kan kọlu ilé ìfowópamọ́sí ní Ìdí Àpẹ́ Ìbàdàn		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908448.mp3	3f3b14f83084b7615d39cb7b5a0d169bdbdf1e361e5a6386c96aa3e68786d19b	Ìyáàfin Olúwalóní ti bèèrè fún owó ìtanràn lọ́wọ́ ọlọ́pàá.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908449.mp3	66674d18b855c30a6a65c448b18308d4b8cf7f7ba4ab1fc5af526897c3d35ac2	Ilé-ìwé gíga Èkó ti gba Bùsáyọ̀ wọlé.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908450.mp3	7737a18b6d450ec3595bf4f9e63427e9a2823178f6252eb6cfa2d1f7e1fe6c49	Àwọn mẹ́fà kú nínú àwọn sójà tí ó lọ jà fún ìlú.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908464.mp3	70ae5019c16b40f67bc74d117fb3f10edb9de8853b337fa16d88ea9ec54c75c2	Folúkẹ́ ní òun kò ní gbàgbé àdúrà òwúrọ̀ tó máa ń gbà.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908465.mp3	6e8585af9c491f16c8bc80557c0abd3bb882cf6a989603fbb6b34d2146d4a972	Ewu wo làwọn òṣìṣẹ́ elétò ìlèra ń kojú ní Nàìjíríà?		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908467.mp3	586e265e3a1fbf3010af87e819734eb2ea8cd0409d10e0444571faf36dd413e9	Ikú ààrẹ̀ ìjọ́sí jẹ́ oun tó dun gbogbo ìlú gidigidi.		2	1	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908488.mp3	765416a23cd8ed21cd8e4677ca161d9ad963d96c863f04bb48cb61bdfa119188	Bọ́lá fẹ́ ja mí lólè, ṣùgbọ́n Ọlọ́run kò gbà fún-un		2	1	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908496.mp3	77793943a9790bb1a75064afbe692a457c5052cb5a055b91c39b8be898f12e61	Bàbá mi kọ̀ láti bá mi sọ̀rọ̀ torí ọ̀kọ akáta tí mo mú wálé		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908497.mp3	221a1ca575e8044d588204754f76d4881dd18f14fc1b67ddfbf7bd111a3a8107	Wọ́n gbà pé owó ni àwọn ará Èkó ń lé, wọn kò ní Ọlọ́run.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908501.mp3	5df49beddf411b740822ba285cf71f2702a0d043551abc087939d510a3fd1107	Àwọn ọ̀dọ́ ìlú Ọ̀ffa fàákékọ́rí lórí ìwọ́de náà.		2	1	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908506.mp3	63904f15c77f2a738d9f4b83eb301633e9fa6b0f71049a1fac568b7675770c5a	Àwọn olórin tún máa ń mọ ìtàn nípa èèyàn, ìdílé àti ìlú lápapọ̀.		2	1	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908507.mp3	76c0eb252660245145c454c3ccb6d2f301ac681f5d154f432dd6b539cf8e60a8	Ẹyọ kan ṣoṣo ló wá láti tọ̀jú aláìsàn nínú àwọn òṣìṣẹ́ náà.		2	0	twenties	female_feminine			yo	
7bc2ed85985f28af0f62be69494e94d712557f6d7893a0af9683a576d4e0e57dfe78d249b6f51ee6efd98c69f96c053ef723b075b391625f683a2153cb5184c7	common_voice_yo_36908508.mp3	676144e4c5e00f856c47c3d2cc33bef85614dce8deb41c875654e210e59bbb15	Ìjọba ìpínlẹ̀ Ògùn ti gbé ìlànà mìíràn láti fi ṣe ìsìnkú ọba.		2	1	twenties	female_feminine			yo	
