client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
3372937cd8fea4fdef33ac582dd80092bebff3a4ab7f7bd264c7df92891bf6c70ecfa43f5d7542d211f2c074b547c48558595f9a1ea47658a2732b990a11fa33	common_voice_yo_37376114.mp3	c0e938de6cce803c3fc115c315b1bc48920a361888a0f0570d8eeeb864ebe817	Àdúrà ò ní padà gbà mọ́ nígbà tí àbòsí bá ti pọ̀ jù.		3	0					yo	
3372937cd8fea4fdef33ac582dd80092bebff3a4ab7f7bd264c7df92891bf6c70ecfa43f5d7542d211f2c074b547c48558595f9a1ea47658a2732b990a11fa33	common_voice_yo_37376115.mp3	bf66efd4b124e693c2b7cba4f16c0f0196667f39064270e2f91ba0cbfc998316	Wo ohun tí òṣìṣẹ́ yìí ṣe tí ọ̀gá rẹ̀ fi fún ní ẹ̀bùn owó.		2	0					yo	
3372937cd8fea4fdef33ac582dd80092bebff3a4ab7f7bd264c7df92891bf6c70ecfa43f5d7542d211f2c074b547c48558595f9a1ea47658a2732b990a11fa33	common_voice_yo_37376117.mp3	af825bc62beb76b9ed7dc3ac6dd43bd1d0863b323e25dffd058e5ff3e6288d0e	Agbẹjọ́rò ẹbí olóògbé Láwuyì ti yá owó ńlá kan ní báǹkì		2	0					yo	
531bb085159fa258282593c65e8f689f71da07db82712a653ff818acdea426bf15107ea2bf02b695a8a35ad59c4fc3e51fc2c328a6cfe231527e648f4b7b606a	common_voice_yo_37010794.mp3	c14a154bf078df52034d96748a4d14c4671b3aaf8284a09470385b720bab1c6d	Ọ̀pọ̀ owó tabuwa ni wọ́n kó fún mi lati pa ọ̀gá mi.		2	0					yo	
531bb085159fa258282593c65e8f689f71da07db82712a653ff818acdea426bf15107ea2bf02b695a8a35ad59c4fc3e51fc2c328a6cfe231527e648f4b7b606a	common_voice_yo_37010795.mp3	d654a84d9e26084a3cf8f66705ab700ef501a53eba28f386bb853ec8ee73f935	Ó ṣeé ṣe kí ọdún wáyé lábẹ́ àwọn òfin tuntun nípa arùn àjàkáyé		2	0					yo	
531bb085159fa258282593c65e8f689f71da07db82712a653ff818acdea426bf15107ea2bf02b695a8a35ad59c4fc3e51fc2c328a6cfe231527e648f4b7b606a	common_voice_yo_37010796.mp3	c1baa17fec86eb40dd7175f34fa6e78d10a181688d53cc7ab9baef21954544e3	Ọmọ àlè ti fi ilé jóná báyìí nílùú Ìbàdàn.		2	0					yo	
b0849e02b2546dda9082345bab850474c28b1c151dfd4ce959ebe5e9a8bbf4700e3efa7aa2732216e3c0794d454e5e9c1e232a266a42eaf67f07a3acae931d57	common_voice_yo_38013582.mp3	ba5a4cf404a46246340513bf97f1a7048f16268500251566d85d73858564d701	Ọ̀rọ̀ náà tí tá bá gbogbo àwọn tó wà ní ìjókòó.		2	0	teens	female_feminine			yo	
b0849e02b2546dda9082345bab850474c28b1c151dfd4ce959ebe5e9a8bbf4700e3efa7aa2732216e3c0794d454e5e9c1e232a266a42eaf67f07a3acae931d57	common_voice_yo_38024151.mp3	d652c280b1e83000d01fd5c5c1dbcd144d28ec005b9418ac8a279c0c26a6d3c6	Ọmọ ìgboro méje kan lówo ilé tòmíwá.		2	0	teens	female_feminine			yo	
b0849e02b2546dda9082345bab850474c28b1c151dfd4ce959ebe5e9a8bbf4700e3efa7aa2732216e3c0794d454e5e9c1e232a266a42eaf67f07a3acae931d57	common_voice_yo_38024265.mp3	c5454b2e7abc8ed17cb9e5cd6e236c1d860c98ca42ab31a517d5a6e060f7384c	Ìjọba ti tún ilé-ìtajà ṣe fún ìrọ̀rùn àwọn olùgbé.		2	0	teens	female_feminine			yo	
e613f3107bc572d99cd2d09ade387ab57132cd5f6bc13508e059781bab289e7a2c2a41a0c14fdfd3741e58aba45c00d7a98162bc36638d13a1383131cc648b49	common_voice_yo_37008103.mp3	c561f6c909ae6ef0c83df422422cc4dfbf8ddf0e38c0bd84ee089193f8734a98	Ìyálé mi ti di ẹ̀rùjẹ̀jẹ̀ nínú ìlú, kò sí ẹni tó le múu		2	0					yo	
e613f3107bc572d99cd2d09ade387ab57132cd5f6bc13508e059781bab289e7a2c2a41a0c14fdfd3741e58aba45c00d7a98162bc36638d13a1383131cc648b49	common_voice_yo_37008105.mp3	c64a58c94f23658a12e8b0d1e0a6dc51e4006b16cdf83bad524edaa20dc8f7dd	Ọkọ àti ìyàwó ti gbọ̀nà oko lọ láti àárọ̀.		2	0					yo	
e613f3107bc572d99cd2d09ade387ab57132cd5f6bc13508e059781bab289e7a2c2a41a0c14fdfd3741e58aba45c00d7a98162bc36638d13a1383131cc648b49	common_voice_yo_37008107.mp3	c33d7bf3f094beded18e69682be25e1211976b5903fcb631c18326efbbb79694	Ilé ẹjọ́ gíga wọ́gilé ìyọnípò Àdìsá gẹ́gẹ́ bíi alága ẹgbẹ́ rẹ̀.		2	0					yo	
f145cc066e9ca0aa98a668f0d80a04ea8e75b75259548eef791f74d2d15db8f6caf6ceef2b20bad7231f604bd1e31cc3fee6466c84e9560a8846bc9e656c0e07	common_voice_yo_37375997.mp3	df4f0baa782c735f95a71e11bfd3c33408e49b42aff7a86cdc8f4e4775340dc3	Ẹnìkan pe àwọn wí pé ilé kan ń jó ní agbègbè náà.		2	0			Ohùn ìpèdè mi ni Yorùbá àwùjọ 		yo	
f145cc066e9ca0aa98a668f0d80a04ea8e75b75259548eef791f74d2d15db8f6caf6ceef2b20bad7231f604bd1e31cc3fee6466c84e9560a8846bc9e656c0e07	common_voice_yo_37375998.mp3	d4d10d664f95c18b38da02b28d588f1ea0583050d7eb7b7ac662fe699b08576e	Ọwá Obòkun ni orúkọ ọba ìlú Iléshà, Ajerò ni ti Ìjerò		2	0			Ohùn ìpèdè mi ni Yorùbá àwùjọ 		yo	
f145cc066e9ca0aa98a668f0d80a04ea8e75b75259548eef791f74d2d15db8f6caf6ceef2b20bad7231f604bd1e31cc3fee6466c84e9560a8846bc9e656c0e07	common_voice_yo_37375999.mp3	d2ad6ac16bf1b82594356567f9d9b0885e526ed5c57a80bb3b938879a677fa8a	Túndé kó sí gbaga ọlọ́pàá nítórí ikú ọmọ ọdún mẹ́wàá kan.		2	0			Ohùn ìpèdè mi ni Yorùbá àwùjọ 		yo	
f2ed009526a9dae3576763cf76adcbdd52fc527a00564954df8bd1ebafd2d500070fc0febe907b5fa4ccfff5f7c8eff9a9cde1152546a821f27f71877e849b65	common_voice_yo_36630542.mp3	05adae165a0e02945443aa5c4565cea4b98d8c61c4ec49c7b9ed667c86cb9343	Ó tẹ̀síwájú pé kò sí ẹnikẹ́ni tó farapa níbi ìṣẹ̀lẹ̀ náà.		2	0					yo	
f2ed009526a9dae3576763cf76adcbdd52fc527a00564954df8bd1ebafd2d500070fc0febe907b5fa4ccfff5f7c8eff9a9cde1152546a821f27f71877e849b65	common_voice_yo_36630543.mp3	0122f25a442b85acdf0ea4c6e611c741904be83b65965411e251b0b7a359cc9f	Lékan ní òun kò lérò pé òun le mókè nínú iṣẹ́ orin.		2	1					yo	
f2ed009526a9dae3576763cf76adcbdd52fc527a00564954df8bd1ebafd2d500070fc0febe907b5fa4ccfff5f7c8eff9a9cde1152546a821f27f71877e849b65	common_voice_yo_36630544.mp3	21607e7fcd1ba39a373320820d3ad1d795a10983a7969d7274b2954351ead61d	Pásítọ̀ na àwọn ọmọ ìjọ láti mọ̀ bí wọn ṣe gbóná fún Ọ́lọ́run tó.		2	0					yo	
00752441a5d1f86fc071c844e4e0d45873ff717b6fbc18b318b6ec8a5e121284210765d56238a3d1a5924c0b54c67b78197a2a57898518964e28d9ad32963b14	common_voice_yo_37008267.mp3	d60ab822e9f814b88b94f788bbe697d102e300b45daaa241e612b56e2ce76e0d	Gómìnà obìnrin ẹyọ kan péré la ti ní ní ìpínlẹ̀ Ayédé		2	0					yo	
00752441a5d1f86fc071c844e4e0d45873ff717b6fbc18b318b6ec8a5e121284210765d56238a3d1a5924c0b54c67b78197a2a57898518964e28d9ad32963b14	common_voice_yo_37008268.mp3	b0a3ca3d4d37d0facbcf2aaa74d09780506d14f322d44b0bc8d27d5ba3f84a94	Nítorí àwọn tí mo fi orúkọ wọn sílẹ̀ ni mo fi lọ sẹ́wọ̀n		2	0					yo	
00752441a5d1f86fc071c844e4e0d45873ff717b6fbc18b318b6ec8a5e121284210765d56238a3d1a5924c0b54c67b78197a2a57898518964e28d9ad32963b14	common_voice_yo_37008269.mp3	cf5c4d33fba20aace7643f246547c251ded40c4c7282d692051d4c6ff76aac75	Inú àbótí ńlá ni Àjàní kó gbogbo àwọn aṣọ rẹ̀ sí.		2	0					yo	
00752441a5d1f86fc071c844e4e0d45873ff717b6fbc18b318b6ec8a5e121284210765d56238a3d1a5924c0b54c67b78197a2a57898518964e28d9ad32963b14	common_voice_yo_37008270.mp3	bd08deb636ae7a12cdea8ae5a03b464366d0b60ea3e9b65364bd764e3a5bdd20	Ọba ló ba lórí ohun gbogbo ní àwùjọ tí ó bá tí ń jọba.		2	0					yo	
3958571ee09f0b903048a5cb743b1a51726ab41ea53f819ddb2ce67c813a6179471d5fb218d9ef5c8a641a509c91c2ea373f019d9b8362208edd5b10f9289f67	common_voice_yo_37007082.mp3	b10034160003f2330a868d7117bebdb7653311c01cc1fc59d59384512316e5e5	Nínú Ọlọ́pàá àti ààrùn jẹjẹrẹ, èwo ló yẹ ka bẹ̀rù?		2	0					yo	
3958571ee09f0b903048a5cb743b1a51726ab41ea53f819ddb2ce67c813a6179471d5fb218d9ef5c8a641a509c91c2ea373f019d9b8362208edd5b10f9289f67	common_voice_yo_37007083.mp3	cfc9480bfb5f1dcf8fba118ca5f7e7cc027773a026c3bc0f4bedac4e38ded028	Àwọn àgbàgbà ọlọ́pàá ti ṣàánú ọmọbìnrin tí wọn gbámú		2	0					yo	
3958571ee09f0b903048a5cb743b1a51726ab41ea53f819ddb2ce67c813a6179471d5fb218d9ef5c8a641a509c91c2ea373f019d9b8362208edd5b10f9289f67	common_voice_yo_37007084.mp3	d230d70b8faec193247e70c588ff23c87b927ca1ce276e7356b14c689ea867d5	Àwọn aṣòfin ilẹ̀ Nàìjíríà ṣọ̀rọ̀ ìwúrí nípa Ajímọ̀bí.		2	0					yo	
3958571ee09f0b903048a5cb743b1a51726ab41ea53f819ddb2ce67c813a6179471d5fb218d9ef5c8a641a509c91c2ea373f019d9b8362208edd5b10f9289f67	common_voice_yo_37007085.mp3	d0e875525174c1fdb1a83b44894c35c80abf897aa92dafcd4c314b173bb81e86	Olórí gbọ́dọ̀ jẹ́ ẹni tó lóòótọ́, tí ò ní máa ṣọ̀tún-ṣòsì.		2	0					yo	
499127698e3af4fe79c2a895fa53f7670be98ab27b6a7874dd1b1b4784bbdf2904abf7ebdc979e2df1d7324a88790920601260d2320bba8d69df53c15d5bd5d6	common_voice_yo_37007076.mp3	d05467cc0d44725d6c499fd1d1d6acb7a3a03cd1e1b933a1a8f447a1adda12de	Arákùnrin tí àwọn ọlọ́pàá mú ní òun kìí ṣe olè.		2	0	twenties	female_feminine			yo	
499127698e3af4fe79c2a895fa53f7670be98ab27b6a7874dd1b1b4784bbdf2904abf7ebdc979e2df1d7324a88790920601260d2320bba8d69df53c15d5bd5d6	common_voice_yo_37007077.mp3	c5e3b71e721009540ab54bb67aa81f249ea4e8d76d4ae156806a1c413989b39a	Ìjọba ti mú ọmọ náà kúrò lọ́gbà ẹ̀wọ̀n.		2	0	twenties	female_feminine			yo	
499127698e3af4fe79c2a895fa53f7670be98ab27b6a7874dd1b1b4784bbdf2904abf7ebdc979e2df1d7324a88790920601260d2320bba8d69df53c15d5bd5d6	common_voice_yo_37007078.mp3	cbc09d7c635d0e7769c6ab61b41938d88c3d507b46cd59524177922741552227	Àwọn Dókítà kan ti da iṣẹ́ sílẹ̀ nítorí àti gba owó lọ́wọ́ ìjọba		2	0	twenties	female_feminine			yo	
499127698e3af4fe79c2a895fa53f7670be98ab27b6a7874dd1b1b4784bbdf2904abf7ebdc979e2df1d7324a88790920601260d2320bba8d69df53c15d5bd5d6	common_voice_yo_37007079.mp3	cd048d3e8d96126b578612dae1e59bfb032fd14aeb260ba2fddcccfad80cb989	Tírélà agbépo ṣekúpa ọmọ ọdún méjì àti àwọn mẹ́ta míì		2	0	twenties	female_feminine			yo	
4e074e2e437647508dd8800e32bb6d313ce841e6b24cfcdcd8136b78b4705a950716c60b5146531a89c3a3c4995907da2d7497e5f2389ad2b064a027b137b10f	common_voice_yo_36525052.mp3	0b434e244c05b93c8bc44b9f29e0942f4c87640f20ae0bcd5c86975cc9f191fc	Olúọmọ oṣòdì má gbé jàgídíjàgan wá.		2	1					yo	
4e074e2e437647508dd8800e32bb6d313ce841e6b24cfcdcd8136b78b4705a950716c60b5146531a89c3a3c4995907da2d7497e5f2389ad2b064a027b137b10f	common_voice_yo_36525054.mp3	014b9e416ffb9025a44f466d7356757eabce3b7c174d6b4c15de5df4f73dbef9	Ẹ tẹ ọkùnrin tó bá fipá bá obìnrin lòpọ̀ ní ọ̀dá, ìwà ìkà ni.		2	1					yo	
4e074e2e437647508dd8800e32bb6d313ce841e6b24cfcdcd8136b78b4705a950716c60b5146531a89c3a3c4995907da2d7497e5f2389ad2b064a027b137b10f	common_voice_yo_36525056.mp3	19d54afef81ab7bf57c91402d4be3d6fc256c75d1e80810224b330506c817375	Ìdí tí Ìyábọ̀ Ọbásanjọ́ fi ṣe pàtàkì ní ìpínlẹ̀ Ògùn nìyí o		2	1					yo	
4e074e2e437647508dd8800e32bb6d313ce841e6b24cfcdcd8136b78b4705a950716c60b5146531a89c3a3c4995907da2d7497e5f2389ad2b064a027b137b10f	common_voice_yo_36525057.mp3	05e276d9ce607622bcd59a8c5092f9f1d1a385f4e80378902cbbd5d8126fc66e	Àjẹ́ ni àwọn ìyá Àjànàkú àti Àlàbí.		3	0					yo	
73e2274d3da430369e7960696ce03c9e9d03b92f1c2a6c1969f3b67d3548f55b4c3cc7726bfec9069af0f2155d784547242801aefe826d0229e07a4ffe98edd5	common_voice_yo_36530198.mp3	11d1587291ec0441944c14710471963f848ae246ec0e4ebd1873f925491f199b	Ǹkan mẹ́ta ló fàá tí jàndùkú fi ń yìnbọn pa àwọn ọlọ́pàá		2	0					yo	
73e2274d3da430369e7960696ce03c9e9d03b92f1c2a6c1969f3b67d3548f55b4c3cc7726bfec9069af0f2155d784547242801aefe826d0229e07a4ffe98edd5	common_voice_yo_36530199.mp3	1a7ba563a56215bd4cf40f00db2bee0d9548ba587a3a265e607384465be346a4	Àwọn aṣewádìí náà gbọ́dọ̀ ri pé wọ́n ṣe ìwádìí wọn fínnífínní		2	0					yo	
73e2274d3da430369e7960696ce03c9e9d03b92f1c2a6c1969f3b67d3548f55b4c3cc7726bfec9069af0f2155d784547242801aefe826d0229e07a4ffe98edd5	common_voice_yo_36530200.mp3	01adc863760cec78029b35639fcb39669dfa520eaa8531c001e43241b9a811f7	Wọ́n ní àwọn méjìlá ní wọ́n bódòlọ.		2	0					yo	
73e2274d3da430369e7960696ce03c9e9d03b92f1c2a6c1969f3b67d3548f55b4c3cc7726bfec9069af0f2155d784547242801aefe826d0229e07a4ffe98edd5	common_voice_yo_36530201.mp3	197f72b882aba4c9a1844e07fc6b7dbc1ee75a589e1d08a6a4e1fd3f99798e30	Adébimpé gba omijé lójú Adédiméjì.		2	1					yo	
9c76fa3e7c99e5e0fb385acfb938663871bc435a88015abc268cfb844f6bb88a3bde96967c92579421e048b45723929300a37b25a578568dd0f2ef4e874d778a	common_voice_yo_36525842.mp3	17417cf9cb7244a008cb5bf9ac7537f2222606922eeb4e97b2ba60ffd2913cd4	Àwọn jàndùkú jí Rẹ̀mí gbé.		2	0					yo	
9c76fa3e7c99e5e0fb385acfb938663871bc435a88015abc268cfb844f6bb88a3bde96967c92579421e048b45723929300a37b25a578568dd0f2ef4e874d778a	common_voice_yo_36525843.mp3	0c74b49deb86d1ae991f5e0f390324d19fb2f29fea59e0d4581026036e360dbb	Ọwọ́ ọlọ́pàá tẹ arákùrin ajínigbé kan ní ìlú Òṣogbo.		2	1					yo	
9c76fa3e7c99e5e0fb385acfb938663871bc435a88015abc268cfb844f6bb88a3bde96967c92579421e048b45723929300a37b25a578568dd0f2ef4e874d778a	common_voice_yo_36525845.mp3	04018694b4adb944ef5caf6490d61b7cc666b253c79c23d091a71dfe492e3ed8	Bùhárí ń bèèrè fún àforíjìn gbèsè tí a jẹ lọ́dọ̀ àjọ àgbáyé		2	1					yo	
9c76fa3e7c99e5e0fb385acfb938663871bc435a88015abc268cfb844f6bb88a3bde96967c92579421e048b45723929300a37b25a578568dd0f2ef4e874d778a	common_voice_yo_36525846.mp3	1766fdb3805830c5d803a260c42869d75b7ef0770148fcc383a0b7c07f4a3546	Ìpinu mi fọ́dún yìí ni láti yí padà si obìnrin pátápátá.		2	0					yo	
a204d97ec2ca679663388e53feaceba53fb6500b8c047795cc91723615fd6a38b93fcbac6435e0a152cdf2f71a4f96232a45c89a875e6473157ecd93ef074744	common_voice_yo_36525938.mp3	0a68b122f9bbc2c739239b1853f304f6ab4ee1e75449a755564fdda22621f9f4	Àwa la gbé ìgbá orókè nínú ìdíje eré bọ́ọ̀lù ní Ìbàdàn		2	1					yo	
